;icao_code_hex;iata_type;first_flight_date;avg_duration
2632;E48EA7;ATR72-600;;48.35666982024598
2633;E48EBA;ATR72-600;;49.26319444444444
2634;E48EF2;ATR72-600;;45.80538662033015
2635;E48F38;ATR72-600;;47.82731707317073
2636;E48F6B;ATR72-600;;47.19835390946502
2639;E48AF6;ATR72-600;2012-01-24T23:00:00+00:00;254
2640;E48B1D;ATR72-600;2012-02-14T23:00:00+00:00;168.5
2643;E48B9D;ATR72-600;2012-05-30T22:00:00+00:00;258
2647;E48CAF;ATR72-600;2012-09-05T22:00:00+00:00;48.29181494661922
2648;E48D37;ATR72-600;2012-09-23T22:00:00+00:00;46.81443298969072
2664;E48DAE;EMB190-200;;58.97861507128309
2665;E48DAF;EMB190-200;;59.63389830508475
2666;E48E05;EMB190-200;;55.96462264150944
2668;E48E49;EMB190-200;;60.49913043478261
2670;E48E88;EMB190-200;;58.02987341772152
2705;E4840A;EMB190-100;2000-09-04T22:00:00+00:00;47
2712;8990F0;EMB190-100;2000-07-03T22:00:00+00:00;50.63641488162345
2713;8990F1;EMB190-100;2000-07-05T22:00:00+00:00;54.32587666263603
2714;8990F2;EMB190-100;2000-07-07T22:00:00+00:00;57.60486674391657
2715;8990F3;EMB190-100;2000-08-03T22:00:00+00:00;366.3876404494382
2716;8990F4;EMB190-100;2000-08-04T22:00:00+00:00;389.8166431593794
2717;8990F5;EMB190-100;2000-08-05T22:00:00+00:00;45.75873925501433
2718;8990F6;EMB190-100;2000-08-06T22:00:00+00:00;49.96323951751867
2719;8990F7;EMB190-100;2000-09-06T22:00:00+00:00;59.2722547108512
2730;392AE2;A320-200;2001-05-17T22:00:00+00:00;90.45782312925171
2731;392AE4;A320-200;2002-09-26T22:00:00+00:00;56.46807440925088
2732;392AE6;A320-200;2002-10-17T22:00:00+00:00;56.81587301587302
2733;392AE7;A320-200;2002-12-18T23:00:00+00:00;96.53981797497156
2734;392AE8;A320-200;2003-02-04T23:00:00+00:00;93.21624649859945
2735;392AE9;A320-200;2002-11-04T23:00:00+00:00;89.67930660888408
2736;392AEA;A320-200;2003-10-23T22:00:00+00:00;56.86475195822455
2737;392AEB;A320-200;2006-02-07T23:00:00+00:00;115.90212183436
2738;392AEC;A320-200;2006-02-22T23:00:00+00:00;109.8729281767956
2739;392AED;A320-200;2006-12-14T23:00:00+00:00;97.48919567827132
2740;392AEE;A320-200;2008-02-07T23:00:00+00:00;106.6083486801719
2741;392AEF;A320-200;2008-03-18T23:00:00+00:00;109.1468531468531
2742;392AF0;A320-200;2009-01-19T23:00:00+00:00;79.52791878172589
2743;392AF1;A320-200;2009-02-05T23:00:00+00:00;98.14723926380368
2744;392AF2;A320-200;2009-02-24T23:00:00+00:00;90.62028824833703
2745;392AF3;A320-200;2009-03-23T23:00:00+00:00;97.49969751966123
2746;392AF4;A320-200;2009-09-28T22:00:00+00:00;70.16243654822335
2747;392AF5;A320-200;2009-10-28T23:00:00+00:00;97.03039158386908
2748;392AF8;A320-200;2009-11-11T23:00:00+00:00;100.7826603325416
2749;392AF9;A320-200;2009-11-24T23:00:00+00:00;116.2125340599455
2753;392F29;A340-300;1997-08-21T22:00:00+00:00;357.8286852589641
2754;392F2A;A340-300;1997-12-04T23:00:00+00:00;372.835466179159
2756;392F2D;A340-300;1998-11-03T23:00:00+00:00;343.9555984555985
2757;392F2E;A340-300;1998-11-08T23:00:00+00:00;330.7861952861953
2758;392F2F;A340-300;1999-02-03T23:00:00+00:00;368.1968810916179
2761;392F34;A340-300;2000-11-30T23:00:00+00:00;59
2762;393320;A321-100;1994-06-09T22:00:00+00:00;58.01668520578421
2763;393321;A321-100;1994-07-19T22:00:00+00:00;58.64332166083042
2764;393322;A321-100;1995-02-14T23:00:00+00:00;58.81345565749236
2765;393323;A321-100;1995-04-20T22:00:00+00:00;58.14126984126984
2766;393324;A321-100;1995-06-22T22:00:00+00:00;58.84936614466816
2771;393D83;A319-100;1996-09-08T22:00:00+00:00;54.41700640652301
2773;393D85;A319-100;1996-11-27T23:00:00+00:00;58.08823529411764
2774;3944E1;A319-100;1999-03-04T23:00:00+00:00;94.45383759733036
2775;3944E4;A319-100;1999-05-06T22:00:00+00:00;55.03824861600403
2776;3944E5;A319-100;1999-05-19T22:00:00+00:00;96.22915516289343
2777;3944E6;A319-100;1999-06-09T22:00:00+00:00;54.675
2778;3944E7;A319-100;1999-11-30T23:00:00+00:00;94.89267166762839
2779;3944E8;A319-100;2000-01-23T23:00:00+00:00;55.01185395922238
2780;3944E9;A319-100;2000-02-06T23:00:00+00:00;55.58153537380833
2781;3944EA;A319-100;2000-03-05T23:00:00+00:00;94.09479921000658
2782;3944EB;A319-100;2000-03-12T23:00:00+00:00;90.43809523809524
2783;3944EC;A319-100;2000-04-05T22:00:00+00:00;94.49152542372882
2784;3944ED;A319-100;2000-06-18T22:00:00+00:00;96.09403810694529
2785;3944EE;A319-100;2000-06-21T22:00:00+00:00;98.35110294117646
2786;3944EF;A319-100;2000-09-28T22:00:00+00:00;55.45433789954338
2787;3944F0;A319-100;2000-12-12T23:00:00+00:00;55.8915774778967
2788;3944F1;A319-100;2001-01-15T23:00:00+00:00;95.80161476355248
2789;3944F2;A319-100;2001-02-12T23:00:00+00:00;95.19105431309904
2790;3944F3;A319-100;2001-02-18T23:00:00+00:00;92.93988728866626
2791;3944F4;A319-100;2001-03-25T22:00:00+00:00;95.96847753185781
2792;3944F5;A319-100;2001-05-02T22:00:00+00:00;95.69098984771574
2793;3944F7;A319-100;2001-06-12T22:00:00+00:00;54.97502837684449
2794;3944F8;A319-100;2001-10-24T22:00:00+00:00;95.05573147561748
2795;3944F9;A319-100;2001-10-29T23:00:00+00:00;93.66712141882674
2796;3946E0;A319-100;2001-11-21T23:00:00+00:00;93.04369274136717
2797;3946E2;A319-100;2002-01-30T23:00:00+00:00;97.65185676392574
2798;3946E3;A319-100;2002-02-20T23:00:00+00:00;94.82439024390244
2799;3946E4;A319-100;2002-04-16T22:00:00+00:00;93.1233407079646
2800;3946E5;A319-100;2003-03-05T23:00:00+00:00;98.2417006406523
2801;3946E9;A319-100;2005-04-08T22:00:00+00:00;99.53309692671395
2802;3946EA;A319-100;2006-03-01T23:00:00+00:00;96.80175727622185
2803;3946EB;A319-100;2006-11-09T23:00:00+00:00;97.00981996726678
2804;3946EC;A319-100;2006-11-16T23:00:00+00:00;94.35718216840947
2805;3949E0;B777-200;1998-03-11T23:00:00+00:00;375.2231833910035
2806;3949E1;B777-200;1998-04-05T22:00:00+00:00;349.2585616438356
2807;3949E2;B777-200;1998-04-26T22:00:00+00:00;401.513986013986
2808;3949E3;B777-200;1998-12-18T23:00:00+00:00;359.7241379310345
2809;3949E4;B777-200;1999-01-07T23:00:00+00:00;320.839222614841
2810;3949E5;B777-200;1999-02-28T23:00:00+00:00;370.7533718689788
2811;3949E6;B777-200;1999-02-02T23:00:00+00:00;400.8160136286201
2812;3949E7;B777-200;1999-04-13T22:00:00+00:00;411.9945454545455
2813;3949E8;B777-200;1999-11-17T23:00:00+00:00;426.9078694817658
2814;3949E9;B777-200;1999-12-16T23:00:00+00:00;447.993762993763
2815;3949EA;B777-200;2000-01-14T23:00:00+00:00;417.409282700422
2816;3949EB;B777-200;2000-06-11T22:00:00+00:00;495.8022388059701
2817;3949EC;B777-200;2000-10-25T22:00:00+00:00;482.3965844402277
2818;3949ED;B777-200;2000-12-04T23:00:00+00:00;350.6725043782837
2819;3949EE;B777-200;2001-01-14T23:00:00+00:00;508.1151631477927
2820;3949EF;B777-200;2001-02-19T23:00:00+00:00;463.1412213740458
2821;3949F0;B777-200;2001-03-08T23:00:00+00:00;465.9370229007633
2822;3949F1;B777-200;2001-10-02T22:00:00+00:00;452.019120458891
2823;3949F2;B777-200;2001-10-22T22:00:00+00:00;468.9306569343066
2824;3949F3;B777-200;2002-01-09T23:00:00+00:00;471.4701348747591
2825;3949F4;B777-200;2002-01-21T23:00:00+00:00;482.3523985239852
2826;3949F5;B777-200;2002-01-23T23:00:00+00:00;437.1156583629893
2827;3949F7;B777-200;2002-03-04T23:00:00+00:00;511.7328519855596
2828;3949F8;B777-200;2002-03-24T23:00:00+00:00;469.548623853211
2829;3949F9;B777-200;2002-04-23T22:00:00+00:00;488.9366336633664
2830;394A00;B777-300;2004-01-09T23:00:00+00:00;527.1483870967742
2831;394A01;B777-300;2004-05-04T22:00:00+00:00;505.6528066528066
2832;394A02;B777-300;2004-05-21T22:00:00+00:00;537.6174334140436
2833;394A03;B777-300;2004-09-07T22:00:00+00:00;518.7276688453159
2834;394A04;B777-300;2004-09-23T22:00:00+00:00;513.9912280701755
2835;394A05;B777-300;2004-10-18T22:00:00+00:00;457.9921568627451
2836;394A06;B777-300;2004-12-11T23:00:00+00:00;540.3679653679653
2837;394A07;B777-300;2005-01-13T23:00:00+00:00;533.8607888631091
2838;394A08;B777-300;2005-01-27T23:00:00+00:00;548.413870246085
2839;394A09;B777-300;2005-03-31T22:00:00+00:00;535.123076923077
2840;394A0A;B777-300;2005-08-10T22:00:00+00:00;441.7567567567568
2841;394A0B;B777-300;2006-01-05T23:00:00+00:00;487.7243460764587
2842;394A0C;B777-300;2006-03-20T23:00:00+00:00;501.9251559251559
2843;394A0D;B777-300;2006-04-30T22:00:00+00:00;208.6793893129771
2844;394A0E;B777-300;2006-06-04T22:00:00+00:00;202.4177489177489
2845;394A0F;B777-300;2006-06-22T22:00:00+00:00;178.625
2846;394A11;B777-300;2006-07-21T22:00:00+00:00;228.0495283018868
2847;394A12;B777-300;2007-01-10T23:00:00+00:00;335.6091954022988
2848;394A13;B777-300;2007-02-14T23:00:00+00:00;157.6171875
2849;394A14;B777-300;2007-03-22T23:00:00+00:00;490.9375
2850;394A15;B777-300;2007-05-17T22:00:00+00:00;472.694
2851;394A17;B777-300;2007-06-10T22:00:00+00:00;286.6292372881356
2852;394A18;B777-300;2007-06-28T22:00:00+00:00;468.3581780538302
2853;394C03;A321-200;1998-01-30T23:00:00+00:00;82.83997547516861
2854;394C04;A321-200;1998-02-24T23:00:00+00:00;83.12127236580517
2855;394C07;A321-200;1999-11-09T23:00:00+00:00;82.48858921161826
2856;394C09;A321-200;2001-03-28T22:00:00+00:00;90.31312458361093
2857;394C0A;A321-200;2001-12-18T23:00:00+00:00;92.155
2859;394C0C;A321-200;2002-11-11T23:00:00+00:00;92.68483146067416
2860;394C0E;A321-200;2007-04-11T22:00:00+00:00;58.13890312660174
2861;394C0F;A321-200;2008-01-10T23:00:00+00:00;58.52220595412396
2862;394C10;A321-200;2008-01-30T23:00:00+00:00;58.83068181818182
2863;394C12;A321-200;2008-02-19T23:00:00+00:00;93.3275755706354
2864;394C13;A321-200;2008-03-10T23:00:00+00:00;91.54959785522789
2865;394C14;A321-200;2009-02-17T23:00:00+00:00;83.70775237032906
2866;394C17;A321-200;2009-05-27T22:00:00+00:00;58.03137450199203
2867;394C18;A321-200;2010-03-17T23:00:00+00:00;83.94071762870514
2868;394C19;A321-200;2011-10-26T22:00:00+00:00;80.6288
2869;3950C0;A318-100;2003-09-11T22:00:00+00:00;59.83978957436633
2870;3950C1;A318-100;2003-10-14T22:00:00+00:00;57.46739671478348
2871;3950C2;A318-100;2003-10-23T22:00:00+00:00;57.16147757255937
2872;3950C3;A318-100;2003-11-06T23:00:00+00:00;61.45918367346939
2873;3950C4;A318-100;2003-12-02T23:00:00+00:00;59.3076522644456
2874;3950C5;A318-100;2004-01-12T23:00:00+00:00;61.25049212598425
2875;3950C6;A318-100;2004-10-06T22:00:00+00:00;64.64745762711864
2876;3950C7;A318-100;2004-11-03T23:00:00+00:00;64.88418604651163
2877;3950C8;A318-100;2004-11-09T23:00:00+00:00;64.86631274131274
2878;3950C9;A318-100;2005-10-04T22:00:00+00:00;67.13760556383507
2879;3950CA;A318-100;2005-10-25T22:00:00+00:00;67.40387722132472
2880;3950CB;A318-100;2006-02-07T23:00:00+00:00;65.49040404040404
2881;3950CC;A318-100;2006-04-02T22:00:00+00:00;69.49409237379162
2882;3950CD;A318-100;2006-10-16T22:00:00+00:00;68.71190592846644
2883;3950CE;A318-100;2006-11-14T23:00:00+00:00;68.05343511450381
2884;3950CF;A318-100;2006-12-04T23:00:00+00:00;65.72342472342473
2885;3950D0;A318-100;2006-12-07T23:00:00+00:00;67.26766004415011
2886;3950D1;A318-100;2007-01-16T23:00:00+00:00;65.82915057915058
2887;3951C1;B777-200;2008-08-08T22:00:00+00:00;355.0494037478705
2888;3951C2;B777-200;2009-02-06T23:00:00+00:00;377.9411764705882
2889;396440;A330-200;2001-08-23T22:00:00+00:00;358.3611111111111
2890;396441;A330-200;2001-11-28T23:00:00+00:00;235.0146788990826
2891;396442;A330-200;2002-01-08T23:00:00+00:00;217.0549199084668
2892;396443;A330-200;2002-02-24T23:00:00+00:00;193.8169014084507
2893;396444;A330-200;2002-03-11T23:00:00+00:00;204.6935779816514
2894;396445;A330-200;2002-06-05T22:00:00+00:00;362.6176991150443
2895;396446;A330-200;2002-10-18T22:00:00+00:00;298
2896;396447;A330-200;2002-09-10T22:00:00+00:00;212.0716911764706
2897;396448;A330-200;2002-09-23T22:00:00+00:00;348.7804391217565
2898;396449;A330-200;2002-10-07T22:00:00+00:00;235.9627749576988
2899;39644A;A330-200;2003-02-02T23:00:00+00:00;325.5323886639676
2900;39644B;A330-200;2003-02-16T23:00:00+00:00;244.0422535211268
2901;39644C;A330-200;2004-01-09T23:00:00+00:00;323.7409523809524
2902;39644D;A330-200;2004-03-12T23:00:00+00:00;209.7743119266055
2903;39644E;A330-200;2005-02-14T23:00:00+00:00;268.8375912408759
2904;3965A0;B777-300;2007-10-04T22:00:00+00:00;535.0563674321503
2905;3965A1;B777-300;2008-04-19T22:00:00+00:00;535.0116279069767
2906;3965A2;B777-300;2008-05-21T22:00:00+00:00;528.3536842105264
2907;3965A3;B777-300;2009-03-29T22:00:00+00:00;491.150655021834
2908;3965A4;B777-300;2009-06-01T22:00:00+00:00;539.9514563106796
2909;3965A5;B777-300;2009-06-01T22:00:00+00:00;427.3603238866397
2910;3965A6;B777-300;2009-06-18T22:00:00+00:00;328.4008438818565
2911;3965A7;B777-300;2010-11-09T23:00:00+00:00;530.3983572895277
2912;3965A8;B777-300;2011-03-14T23:00:00+00:00;526.7375
2913;3965A9;B777-300;2011-04-05T22:00:00+00:00;528.4937238493724
2914;3965AA;B777-300;2011-04-17T22:00:00+00:00;528.7654075546719
2915;3965AB;B777-300;2012-02-29T23:00:00+00:00;257.7199211045365
2916;3965AD;B777-300;2012-05-02T22:00:00+00:00;389.6181434599156
2917;3965AE;B777-300;2012-03-26T22:00:00+00:00;330.1953290870488
2918;3985A0;A320-200;2010-06-01T22:00:00+00:00;56.40444238778343
2919;3985A1;A320-200;2010-08-01T22:00:00+00:00;55.71058609722854
2920;3985A2;A320-200;2011-02-03T23:00:00+00:00;57.50023073373328
2921;3985A3;A320-200;2011-02-08T23:00:00+00:00;56.68067657611481
2922;3985A4;A320-200;2011-03-24T23:00:00+00:00;57.74448705656759
2923;3985A5;A320-200;2011-05-05T22:00:00+00:00;56.95051445369916
2924;3985A6;A320-200;2011-06-05T22:00:00+00:00;56.54372813593204
2925;3985A7;A320-200;2011-07-26T22:00:00+00:00;56.62946859903381
2926;3985A8;A320-200;2011-09-04T22:00:00+00:00;57.39850746268657
2927;3985A9;A320-200;2011-11-02T23:00:00+00:00;56.59921989273525
2928;3985AA;A320-200;2012-03-20T23:00:00+00:00;58.22322274881517
2929;3985AB;A320-200;2012-04-17T22:00:00+00:00;56.73559479553904
2930;3991E0;A320-200;2009-12-04T23:00:00+00:00;120.3991416309013
2931;3991E1;A320-200;2010-03-03T23:00:00+00:00;93.66904500548847
2932;3991E2;A320-200;2010-03-31T22:00:00+00:00;97.29870828848225
2933;3991E3;A320-200;2010-04-20T22:00:00+00:00;114.7769688947717
2934;3991E4;A320-200;2010-04-21T22:00:00+00:00;117.8391927083333
2935;3991E5;A320-200;2013-07-11T22:00:00+00:00;132.5253312548714
2936;3991E6;A320-200;2013-09-19T22:00:00+00:00;136.0060200668896
2937;3991E7;A320-200;2013-11-07T23:00:00+00:00;133.6677852348993
2938;39BD20;A380-800;2009-02-11T23:00:00+00:00;483.7051792828685
2939;39BD21;A380-800;2009-06-01T22:00:00+00:00;494.5864811133201
2940;39BD22;A380-800;2009-07-19T22:00:00+00:00;486.3560090702948
2941;39BD23;A380-800;2010-02-21T23:00:00+00:00;499.3936567164179
2942;39BD24;A380-800;2010-08-09T22:00:00+00:00;500.6536203522505
2943;39BD25;A380-800;2010-08-26T22:00:00+00:00;491.224609375
2944;39BD26;A380-800;2011-09-22T22:00:00+00:00;484.4528985507246
2945;39BD27;A380-800;2011-10-16T22:00:00+00:00;477.5235173824131
2946;39BD28;A380-800;2013-03-07T23:00:00+00:00;481.268115942029
2947;39BD29;A380-800;2014-01-15T23:00:00+00:00;494.0444874274662
2948;0A0084;B737-200;2015-03-10T23:00:00+00:00;189.1562952243126
2949;0A0086;B737-200;2015-04-09T22:00:00+00:00;237.5764705882353
2950;0A0087;A310-200;2015-06-02T22:00:00+00:00;242.15834767642
2954;0A0018;B737-800;2000-07-06T22:00:00+00:00;91.61170212765957
2955;0A0019;B737-800;2000-08-09T22:00:00+00:00;85.56693620844564
2956;0A001A;B737-800;2000-08-22T22:00:00+00:00;87.7375
2957;0A001B;B737-800;2000-10-11T22:00:00+00:00;88.02675276752767
2958;0A0020;B737-800;2001-01-04T23:00:00+00:00;90.20088790233075
2959;0A0021;B737-800;2001-05-24T22:00:00+00:00;99.89489194499018
2960;0A0022;B737-800;2001-07-02T22:00:00+00:00;97.556640625
2961;0A0024;B737-600;2002-04-07T22:00:00+00:00;80.10409356725147
2962;0A0025;B737-600;2002-04-25T22:00:00+00:00;77.60290556900726
2963;0A0026;B737-600;2002-05-22T22:00:00+00:00;76.42707240293809
2964;0A0027;B737-600;2002-05-31T22:00:00+00:00;75.95806451612903
2965;0A0028;B737-600;2002-06-12T22:00:00+00:00;74.16484716157206
2966;0A0044;A330-200;2004-12-05T23:00:00+00:00;201.1088957055215
2967;0A0045;A330-200;2005-01-12T23:00:00+00:00;119.7579908675799
2968;0A0046;A330-200;2005-01-11T23:00:00+00:00;116.8615863141524
2969;0A0047;A330-200;2005-01-26T23:00:00+00:00;123.4473684210526
2970;0A0048;A330-200;2005-04-10T22:00:00+00:00;200.8532110091743
2971;0A0049;B737-800;2005-07-01T22:00:00+00:00;101.9757847533632
2972;0A004A;B737-800;2005-07-31T22:00:00+00:00;112.2165387894288
2973;0A004B;B737-800;2005-08-07T22:00:00+00:00;99.60103181427343
2974;0A0074;B737-800;2010-09-07T22:00:00+00:00;90.48864758144127
2975;0A0075;B737-800;2010-10-20T22:00:00+00:00;85.09731800766284
2976;0A0076;B737-800;2010-11-04T23:00:00+00:00;87.94694533762058
2977;0A0077;B737-800;2011-03-14T23:00:00+00:00;95.73144286905755
2978;0A0078;B737-800;2011-04-11T22:00:00+00:00;92.7911547911548
2979;0A0079;B737-800;2011-05-10T22:00:00+00:00;91.3529921942758
2980;0A007A;B737-800;2011-06-18T22:00:00+00:00;87.47591836734694
2993;8004DA;B777-200;2009-06-10T22:00:00+00:00;692.6649484536083
2994;8004DB;B777-200;2009-07-16T22:00:00+00:00;699.3868852459017
2995;8004DC;B777-200;2009-08-06T22:00:00+00:00;701.1306666666667
2996;8003E2;B777-300;2007-09-27T22:00:00+00:00;427.7523277467412
2997;8003E3;B777-300;2007-10-15T22:00:00+00:00;460.9095652173913
2998;8003E4;B777-300;2007-12-06T23:00:00+00:00;450.6152416356877
2999;800462;B777-300;2008-05-19T22:00:00+00:00;472.6077738515901
3000;800463;B777-300;2008-06-30T22:00:00+00:00;458.0119863013699
3001;8004DD;B777-300;2009-06-29T22:00:00+00:00;470.1258278145696
3002;8004DE;B777-300;2009-07-30T22:00:00+00:00;464.3685258964143
3003;8004DF;B777-300;2009-08-20T22:00:00+00:00;451.939879759519
3004;8004E0;B777-300;2009-09-14T22:00:00+00:00;485.0600775193798
3005;800582;B777-300;2010-04-18T22:00:00+00:00;490.6564195298373
3006;800583;B777-300;2010-05-16T22:00:00+00:00;501.9840319361277
3007;800584;B777-300;2010-06-27T22:00:00+00:00;493.7774390243902
3008;8005EB;B787-8;2014-01-08T23:00:00+00:00;323.3547963206307
3009;8005EC;B787-8;2013-12-13T23:00:00+00:00;318.3056234718827
3010;8005ED;B787-8;2014-04-25T22:00:00+00:00;352.4188679245283
3011;8005EE;B787-8;2011-07-30T22:00:00+00:00;330.671568627451
3012;8005EF;B787-8;2013-11-06T23:00:00+00:00;303.3260188087774
3013;8005F0;B787-8;2013-10-08T22:00:00+00:00;336.8826815642458
3014;8005F1;B787-8;2012-01-24T23:00:00+00:00;321.2645011600928
3015;8005F2;B787-8;2012-05-22T22:00:00+00:00;312.1174825174825
3017;8005F4;B787-8;2012-10-21T22:00:00+00:00;334.7016129032258
3018;800732;B787-8;2012-10-27T22:00:00+00:00;330.0982800982801
3019;800733;B787-8;2012-12-18T23:00:00+00:00;357.8829787234043
3020;800734;B787-8;2013-04-29T22:00:00+00:00;313.4611111111111
3021;800735;B787-8;2013-06-05T22:00:00+00:00;339.7185185185185
3022;800736;B787-8;2014-03-27T23:00:00+00:00;329.8333333333333
3023;800737;B787-8;2014-06-05T22:00:00+00:00;338.8699609882965
3024;800738;B787-8;2014-08-17T22:00:00+00:00;302.4495530012771
3025;800739;B787-8;2014-10-18T22:00:00+00:00;338.6472919418758
3026;80073A;B787-8;2014-11-30T23:00:00+00:00;310.3593380614657
3027;80073B;B787-8;2015-02-15T23:00:00+00:00;316.9284649776453
3028;80073C;B787-8;2015-06-09T22:00:00+00:00;320.8304498269896
3029;80057D;A320-200;2010-01-26T23:00:00+00:00;82.73486682808716
3030;80057C;A320-200;2010-02-01T23:00:00+00:00;31.99129057798892
3031;800588;A320-200;2010-02-18T23:00:00+00:00;51.69353717859624
3032;800589;A320-200;2010-02-23T23:00:00+00:00;65.79910998092816
3048;80000C;B747-400;1993-11-29T23:00:00+00:00;135.1414141414141
3049;800013;B747-400;1994-06-14T22:00:00+00:00;130.1103752759382
3050;800050;B747-400;1996-09-20T22:00:00+00:00;120.1788079470199
3051;80005A;B747-400;1996-11-03T23:00:00+00:00;140.2582278481013
3052;800B30;A320-200;2015-01-22T23:00:00+00:00;90.70678225395207
3054;8003E5;A321-200;2007-07-02T22:00:00+00:00;101.6694386694387
3055;8003E6;A321-200;2007-07-19T22:00:00+00:00;92.33363719234275
3056;800414;A321-200;2007-11-19T23:00:00+00:00;107.0959488272921
3057;800415;A321-200;2007-12-04T23:00:00+00:00;102.4359477124183
3058;800440;A321-200;2008-01-02T23:00:00+00:00;95.69543973941369
3059;800441;A321-200;2008-04-15T22:00:00+00:00;94.97593261131168
3060;80047C;A321-200;2008-06-05T22:00:00+00:00;98.35494880546075
3061;80047A;A321-200;2008-06-19T22:00:00+00:00;91.24538258575198
3062;8004A6;A321-200;2008-08-10T22:00:00+00:00;94.22033898305085
3063;8004D5;A321-200;2008-12-21T23:00:00+00:00;115.4072727272727
3064;8004D6;A321-200;2009-02-01T23:00:00+00:00;65.36674816625917
3065;80051F;A321-200;2009-06-25T22:00:00+00:00;102.03125
3066;80052B;A321-200;2009-07-30T22:00:00+00:00;102.8612804878049
3067;80052D;A321-200;2009-08-17T22:00:00+00:00;99.54682080924856
3068;80051E;A321-200;2009-10-20T22:00:00+00:00;191.25
3069;800543;A321-200;2009-11-11T23:00:00+00:00;154.2624113475177
3070;800579;A321-200;2009-12-14T23:00:00+00:00;95.23956931359353
3071;80057B;A321-200;2010-01-07T23:00:00+00:00;97.88997555012224
3073;8001AA;A319-100;2005-11-03T23:00:00+00:00;51.85454545454545
3074;8001AB;A319-100;2005-11-20T23:00:00+00:00;47.67873303167421
3075;8001AC;A319-100;2005-11-22T23:00:00+00:00;25.03603603603604
3076;800373;A319-100;2006-10-05T22:00:00+00:00;62.77173144876325
3077;800400;A319-100;2007-10-04T22:00:00+00:00;65.04666130329848
3078;800401;A319-100;2007-10-16T22:00:00+00:00;56.76538060479666
3079;800411;A319-100;2007-10-30T23:00:00+00:00;53.60636758321274
3080;800412;A319-100;2007-11-05T23:00:00+00:00;65.90231170768084
3081;800413;A319-100;2007-12-06T23:00:00+00:00;59.99841521394612
3082;80047B;A319-100;2008-08-12T22:00:00+00:00;61.57097957045573
3083;8004A7;A319-100;2008-08-18T22:00:00+00:00;64.95723491505565
3084;8004BD;A319-100;2008-10-22T22:00:00+00:00;57.36564223798266
3085;8004FD;A319-100;2009-02-22T23:00:00+00:00;60.94581861012956
3086;8004FE;A319-100;2009-04-05T22:00:00+00:00;61.56612021857924
3087;800520;A319-100;2009-05-13T22:00:00+00:00;60.56766467065868
3088;800521;A319-100;2009-07-01T22:00:00+00:00;62.28362573099415
3089;80052C;A319-100;2009-08-19T22:00:00+00:00;71.56048014773776
3092;80053F;A319-100;2009-11-03T23:00:00+00:00;72.11160058737151
3093;800544;A319-100;2009-11-19T23:00:00+00:00;61.51839464882943
